timestamp,from_bank,to_bank,amount_paid,amount_received,payment_format,is_laundering
2022-06-02 12:00:00,Bank_A,Bank_X,356.53,284.34,Wire,0
2022-06-02 13:00:00,Bank_B,Bank_X,347.85,265.59,Wire,0
2022-06-02 14:00:00,Bank_A,Bank_Y,25.77,18.13,Transfer,0
2022-06-02 15:00:00,Bank_C,Bank_Z,17.77,344.55,Cash,0
2022-06-02 16:00:00,Bank_A,Bank_Y,400.54,403.91,Wire,0
2022-06-02 17:00:00,Bank_C,Bank_Z,288.29,409.17,Transfer,0
2022-06-02 18:00:00,Bank_B,Bank_Y,913.74,613.84,Credit Card,0
2022-06-02 19:00:00,Bank_B,Bank_X,87.58,97.69,Cash,0
2022-06-02 20:00:00,Bank_C,Bank_X,12.64,145.33,Cash,0
2022-06-02 21:00:00,Bank_B,Bank_Z,298.05,832.29,Cash,0
2022-06-02 22:00:00,Bank_B,Bank_Y,135.56,1470.34,Credit Card,0
2022-06-02 23:00:00,Bank_A,Bank_Z,25.44,73.05,Wire,0
2022-06-03 00:00:00,Bank_B,Bank_X,644.76,344.23,Cash,0
2022-06-03 01:00:00,Bank_C,Bank_Z,59.16,120.51,Transfer,0
2022-06-03 02:00:00,Bank_B,Bank_Y,468.65,30.98,Cash,0
2022-06-03 03:00:00,Bank_A,Bank_Z,164.98,196.89,Transfer,0
2022-06-03 04:00:00,Bank_C,Bank_Y,95.28,77.56,Cash,0
2022-06-03 05:00:00,Bank_B,Bank_Y,238.82,618.82,Transfer,0
2022-06-03 06:00:00,Bank_B,Bank_X,808.35,381.49,Transfer,0
2022-06-03 07:00:00,Bank_B,Bank_Y,248.87,77.65,Transfer,0
2022-06-03 08:00:00,Bank_C,Bank_Y,694.69,4.64,Credit Card,1
2022-06-03 09:00:00,Bank_A,Bank_Y,67.04,825.54,Credit Card,0
2022-06-03 10:00:00,Bank_C,Bank_Z,740.9,96.91,Credit Card,0
2022-06-03 11:00:00,Bank_C,Bank_X,135.2,465.98,Wire,0
2022-06-03 12:00:00,Bank_A,Bank_Z,565.66,205.43,Transfer,0
2022-06-03 13:00:00,Bank_C,Bank_Z,417.1,440.32,Wire,0
2022-06-03 14:00:00,Bank_C,Bank_X,1323.56,189.65,Credit Card,0
2022-06-03 15:00:00,Bank_B,Bank_Z,244.96,45.48,Transfer,0
2022-06-03 16:00:00,Bank_C,Bank_Z,34.23,126.13,Wire,0
2022-06-03 17:00:00,Bank_B,Bank_Y,9.67,104.16,Credit Card,0
2022-06-03 18:00:00,Bank_C,Bank_Z,876.82,279.33,Wire,0
2022-06-03 19:00:00,Bank_B,Bank_X,371.94,536.89,Wire,0
2022-06-03 20:00:00,Bank_B,Bank_Z,746.37,153.13,Credit Card,0
2022-06-03 21:00:00,Bank_B,Bank_Y,133.56,6.07,Transfer,0
2022-06-03 22:00:00,Bank_A,Bank_Z,211.62,365.88,Cash,0
2022-06-03 23:00:00,Bank_C,Bank_X,15.28,465.4,Cash,0
2022-06-04 00:00:00,Bank_C,Bank_Y,1628.45,1646.67,Wire,0
2022-06-04 01:00:00,Bank_C,Bank_Z,551.11,445.15,Wire,0
2022-06-04 02:00:00,Bank_A,Bank_X,1353.06,318.55,Wire,0
2022-06-04 03:00:00,Bank_B,Bank_X,154.28,425.96,Transfer,0
2022-06-04 04:00:00,Bank_C,Bank_Z,472.68,1314.85,Wire,0
2022-06-04 05:00:00,Bank_A,Bank_Z,567.38,881.23,Wire,0
2022-06-04 06:00:00,Bank_A,Bank_Y,191.03,195.03,Wire,0
2022-06-04 07:00:00,Bank_C,Bank_Z,942.3,135.42,Credit Card,0
2022-06-04 08:00:00,Bank_B,Bank_Y,1470.26,152.34,Cash,0
2022-06-04 09:00:00,Bank_A,Bank_Z,1080.78,351.01,Cash,0
2022-06-04 10:00:00,Bank_C,Bank_X,671.75,681.39,Credit Card,0
2022-06-04 11:00:00,Bank_B,Bank_X,162.49,349.8,Transfer,0
2022-06-04 12:00:00,Bank_A,Bank_X,165.38,35.1,Transfer,0
2022-06-04 13:00:00,Bank_A,Bank_X,1653.31,642.92,Transfer,0
2022-06-04 14:00:00,Bank_C,Bank_Y,5.17,819.87,Credit Card,0
2022-06-04 15:00:00,Bank_C,Bank_X,629.48,170.89,Cash,0
2022-06-04 16:00:00,Bank_B,Bank_Y,612.51,545.51,Cash,0
2022-06-04 17:00:00,Bank_C,Bank_Y,487.34,278.08,Wire,0
2022-06-04 18:00:00,Bank_C,Bank_Y,2308.06,1099.65,Cash,0
2022-06-04 19:00:00,Bank_B,Bank_Z,186.9,932.89,Transfer,0
2022-06-04 20:00:00,Bank_C,Bank_Y,207.74,372.68,Transfer,0
2022-06-04 21:00:00,Bank_B,Bank_Z,41.11,588.03,Wire,0
2022-06-04 22:00:00,Bank_B,Bank_Y,292.41,1074.29,Wire,0
2022-06-04 23:00:00,Bank_B,Bank_Z,151.26,342.31,Cash,1
2022-06-05 00:00:00,Bank_C,Bank_Z,210.33,187.89,Wire,0
2022-06-05 01:00:00,Bank_B,Bank_X,899.61,700.53,Wire,0
2022-06-05 02:00:00,Bank_C,Bank_Y,1370.42,124.27,Credit Card,0
2022-06-05 03:00:00,Bank_B,Bank_Z,102.73,245.95,Cash,0
2022-06-05 04:00:00,Bank_C,Bank_X,233.01,1003.94,Transfer,1
2022-06-05 05:00:00,Bank_B,Bank_Y,1319.94,644.44,Credit Card,0
2022-06-05 06:00:00,Bank_A,Bank_X,31.9,258.6,Transfer,0
2022-06-05 07:00:00,Bank_A,Bank_Z,48.45,120.87,Wire,0
2022-06-05 08:00:00,Bank_A,Bank_X,88.84,220.0,Wire,0
2022-06-05 09:00:00,Bank_B,Bank_X,452.2,167.11,Transfer,0
2022-06-05 10:00:00,Bank_C,Bank_Y,81.54,96.85,Credit Card,0
2022-06-05 11:00:00,Bank_B,Bank_Z,1722.2,679.99,Credit Card,0
2022-06-05 12:00:00,Bank_B,Bank_Y,295.94,145.22,Credit Card,0
2022-06-05 13:00:00,Bank_B,Bank_Y,348.09,302.72,Wire,0
2022-06-05 14:00:00,Bank_B,Bank_X,141.62,243.77,Cash,0
2022-06-05 15:00:00,Bank_C,Bank_Z,318.35,2010.85,Wire,0
2022-06-05 16:00:00,Bank_B,Bank_Y,542.23,248.04,Transfer,0
2022-06-05 17:00:00,Bank_A,Bank_Z,695.51,41.68,Credit Card,0
2022-06-05 18:00:00,Bank_A,Bank_Y,700.94,47.06,Cash,0
2022-06-05 19:00:00,Bank_A,Bank_X,431.25,446.72,Credit Card,0
2022-06-05 20:00:00,Bank_B,Bank_Y,1173.58,457.35,Wire,0
2022-06-05 21:00:00,Bank_C,Bank_Y,850.25,271.29,Cash,0
2022-06-05 22:00:00,Bank_C,Bank_Y,707.45,282.68,Cash,0
2022-06-05 23:00:00,Bank_C,Bank_Z,28.61,27.72,Wire,0
2022-06-06 00:00:00,Bank_B,Bank_X,3.45,363.4,Credit Card,0
2022-06-06 01:00:00,Bank_C,Bank_Z,119.41,351.34,Credit Card,0
2022-06-06 02:00:00,Bank_A,Bank_Y,544.61,80.99,Credit Card,0
2022-06-06 03:00:00,Bank_C,Bank_X,264.83,54.82,Wire,0
2022-06-06 04:00:00,Bank_B,Bank_Z,257.42,65.95,Transfer,0
2022-06-06 05:00:00,Bank_B,Bank_Y,1079.62,53.25,Transfer,0
2022-06-06 06:00:00,Bank_C,Bank_X,1129.58,470.43,Credit Card,0
2022-06-06 07:00:00,Bank_B,Bank_X,1199.41,109.38,Cash,0
2022-06-06 08:00:00,Bank_C,Bank_Y,188.35,144.8,Transfer,0
2022-06-06 09:00:00,Bank_C,Bank_X,587.3,95.32,Credit Card,0
2022-06-06 10:00:00,Bank_A,Bank_X,158.48,1583.09,Transfer,0
2022-06-06 11:00:00,Bank_B,Bank_Z,105.74,964.19,Credit Card,0
2022-06-06 12:00:00,Bank_A,Bank_X,102.06,131.0,Transfer,1
2022-06-06 13:00:00,Bank_B,Bank_Z,209.36,198.43,Transfer,0
2022-06-06 14:00:00,Bank_C,Bank_Z,281.02,117.79,Cash,0
2022-06-06 15:00:00,Bank_B,Bank_Z,888.78,338.51,Cash,0
2022-06-06 16:00:00,Bank_C,Bank_Z,63.85,9.9,Transfer,0
2022-06-06 17:00:00,Bank_B,Bank_X,663.87,556.41,Credit Card,0
2022-06-06 18:00:00,Bank_A,Bank_X,379.06,370.29,Cash,0
2022-06-06 19:00:00,Bank_A,Bank_Z,169.8,1144.53,Wire,0
2022-06-06 20:00:00,Bank_C,Bank_X,339.44,89.8,Cash,0
2022-06-06 21:00:00,Bank_A,Bank_Z,178.3,815.1,Transfer,0
2022-06-06 22:00:00,Bank_C,Bank_Z,453.27,785.01,Transfer,0
2022-06-06 23:00:00,Bank_C,Bank_Z,284.44,68.01,Wire,0
2022-06-07 00:00:00,Bank_C,Bank_Y,89.81,254.21,Cash,0
2022-06-07 01:00:00,Bank_B,Bank_X,61.98,93.26,Transfer,0
2022-06-07 02:00:00,Bank_C,Bank_X,395.6,147.0,Wire,0
2022-06-07 03:00:00,Bank_A,Bank_Z,1163.51,152.75,Wire,0
2022-06-07 04:00:00,Bank_B,Bank_X,210.76,406.23,Credit Card,0
2022-06-07 05:00:00,Bank_A,Bank_Z,660.25,265.01,Cash,0
2022-06-07 06:00:00,Bank_C,Bank_X,537.44,1475.69,Cash,0
2022-06-07 07:00:00,Bank_C,Bank_Z,1340.86,67.55,Cash,0
2022-06-07 08:00:00,Bank_A,Bank_Z,860.13,1818.94,Transfer,0
2022-06-07 09:00:00,Bank_B,Bank_Y,418.05,131.1,Wire,0
2022-06-07 10:00:00,Bank_A,Bank_Z,535.06,741.13,Credit Card,0
2022-06-07 11:00:00,Bank_C,Bank_Y,1143.29,206.98,Cash,0
2022-06-07 12:00:00,Bank_B,Bank_X,255.01,77.21,Credit Card,0
2022-06-07 13:00:00,Bank_C,Bank_X,197.85,975.57,Credit Card,0
2022-06-07 14:00:00,Bank_C,Bank_Y,5.43,184.71,Wire,0
2022-06-07 15:00:00,Bank_A,Bank_X,875.94,537.72,Cash,0
2022-06-07 16:00:00,Bank_C,Bank_Y,807.18,417.87,Credit Card,0
2022-06-07 17:00:00,Bank_A,Bank_X,55.16,319.1,Cash,0
2022-06-07 18:00:00,Bank_B,Bank_Y,430.02,342.41,Cash,0
2022-06-07 19:00:00,Bank_C,Bank_Y,311.79,658.83,Cash,0
2022-06-07 20:00:00,Bank_C,Bank_Z,63.18,45.93,Credit Card,0
2022-06-07 21:00:00,Bank_B,Bank_X,1970.42,551.58,Wire,0
2022-06-07 22:00:00,Bank_A,Bank_Z,120.84,1130.78,Wire,0
2022-06-07 23:00:00,Bank_C,Bank_Y,34.8,29.76,Credit Card,0
2022-06-08 00:00:00,Bank_B,Bank_Z,451.75,75.79,Transfer,0
2022-06-08 01:00:00,Bank_C,Bank_Y,671.36,630.5,Cash,0
2022-06-08 02:00:00,Bank_A,Bank_X,16.49,287.49,Cash,0
2022-06-08 03:00:00,Bank_A,Bank_X,537.52,258.38,Wire,0
2022-06-08 04:00:00,Bank_A,Bank_X,379.96,73.65,Credit Card,0
2022-06-08 05:00:00,Bank_A,Bank_Y,54.5,353.39,Credit Card,0
2022-06-08 06:00:00,Bank_B,Bank_Z,94.69,67.65,Transfer,0
2022-06-08 07:00:00,Bank_C,Bank_X,419.64,323.72,Transfer,0
2022-06-08 08:00:00,Bank_B,Bank_Y,175.74,721.15,Wire,0
2022-06-08 09:00:00,Bank_A,Bank_Z,1392.86,149.38,Transfer,0
2022-06-08 10:00:00,Bank_A,Bank_Y,853.91,327.72,Transfer,0
2022-06-08 11:00:00,Bank_A,Bank_Y,2054.24,2415.16,Credit Card,0
2022-06-08 12:00:00,Bank_A,Bank_X,150.33,580.22,Credit Card,0
2022-06-08 13:00:00,Bank_C,Bank_Y,1748.69,920.55,Transfer,0
2022-06-08 14:00:00,Bank_A,Bank_Y,282.14,267.94,Wire,0
2022-06-08 15:00:00,Bank_C,Bank_Z,213.49,730.21,Transfer,0
2022-06-08 16:00:00,Bank_A,Bank_X,25.83,20.68,Wire,0
2022-06-08 17:00:00,Bank_C,Bank_Y,27.1,65.57,Transfer,0
2022-06-08 18:00:00,Bank_C,Bank_Y,588.85,113.49,Credit Card,0
2022-06-08 19:00:00,Bank_A,Bank_Z,306.18,257.04,Credit Card,0
2022-06-08 20:00:00,Bank_B,Bank_Y,128.43,934.57,Wire,0
2022-06-08 21:00:00,Bank_B,Bank_Y,475.92,212.53,Transfer,0
2022-06-08 22:00:00,Bank_B,Bank_Y,145.75,531.56,Transfer,0
2022-06-08 23:00:00,Bank_B,Bank_Y,430.94,617.76,Wire,1
2022-06-09 00:00:00,Bank_B,Bank_Y,222.53,441.16,Transfer,0
2022-06-09 01:00:00,Bank_A,Bank_Z,867.37,220.99,Cash,0
2022-06-09 02:00:00,Bank_A,Bank_Y,859.34,430.25,Credit Card,0
2022-06-09 03:00:00,Bank_A,Bank_Y,324.42,209.48,Credit Card,0
2022-06-09 04:00:00,Bank_A,Bank_Y,216.02,43.8,Wire,0
2022-06-09 05:00:00,Bank_A,Bank_Y,225.15,2467.11,Transfer,0
2022-06-09 06:00:00,Bank_A,Bank_X,819.21,68.01,Wire,0
2022-06-09 07:00:00,Bank_C,Bank_X,198.88,37.55,Cash,0
2022-06-09 08:00:00,Bank_C,Bank_X,117.27,1054.05,Transfer,0
2022-06-09 09:00:00,Bank_A,Bank_X,44.25,179.65,Cash,0
2022-06-09 10:00:00,Bank_A,Bank_Z,314.33,525.34,Wire,0
2022-06-09 11:00:00,Bank_C,Bank_X,329.02,199.5,Credit Card,0
2022-06-09 12:00:00,Bank_C,Bank_Z,919.14,248.34,Cash,0
2022-06-09 13:00:00,Bank_A,Bank_X,125.03,151.98,Transfer,0
2022-06-09 14:00:00,Bank_C,Bank_Z,239.82,210.07,Wire,0
2022-06-09 15:00:00,Bank_B,Bank_X,826.19,264.41,Wire,0
2022-06-09 16:00:00,Bank_B,Bank_Y,867.57,637.23,Wire,0
2022-06-09 17:00:00,Bank_B,Bank_X,242.75,358.24,Credit Card,0
2022-06-09 18:00:00,Bank_C,Bank_X,307.28,1437.33,Wire,0
2022-06-09 19:00:00,Bank_A,Bank_X,180.69,21.39,Wire,0
2022-06-09 20:00:00,Bank_A,Bank_Y,1348.22,349.65,Credit Card,0
2022-06-09 21:00:00,Bank_A,Bank_Z,63.15,438.81,Wire,0
2022-06-09 22:00:00,Bank_C,Bank_Z,1357.16,1264.1,Wire,0
2022-06-09 23:00:00,Bank_C,Bank_Y,575.8,25.2,Cash,0
2022-06-10 00:00:00,Bank_B,Bank_X,379.19,426.07,Wire,0
2022-06-10 01:00:00,Bank_C,Bank_X,16.6,960.81,Credit Card,0
2022-06-10 02:00:00,Bank_B,Bank_X,322.75,138.49,Cash,0
2022-06-10 03:00:00,Bank_B,Bank_Z,261.91,1044.92,Wire,0
2022-06-10 04:00:00,Bank_A,Bank_Z,87.9,9.61,Credit Card,0
2022-06-10 05:00:00,Bank_C,Bank_Y,534.15,659.23,Transfer,0
2022-06-10 06:00:00,Bank_A,Bank_Y,1772.84,1352.38,Wire,0
2022-06-10 07:00:00,Bank_A,Bank_Z,412.98,535.3,Transfer,0
2022-06-10 08:00:00,Bank_C,Bank_X,627.2,289.04,Cash,0
2022-06-10 09:00:00,Bank_C,Bank_X,35.45,22.96,Credit Card,0
2022-06-10 10:00:00,Bank_B,Bank_X,270.36,1263.58,Cash,1
2022-06-10 11:00:00,Bank_B,Bank_X,61.85,317.72,Transfer,0
2022-06-10 12:00:00,Bank_B,Bank_Y,474.4,14.71,Transfer,0
2022-06-10 13:00:00,Bank_B,Bank_Y,1394.21,585.3,Transfer,0
2022-06-10 14:00:00,Bank_A,Bank_Z,542.03,328.73,Credit Card,0
2022-06-10 15:00:00,Bank_A,Bank_Y,39.96,66.39,Transfer,0
2022-06-10 16:00:00,Bank_C,Bank_X,218.99,120.57,Transfer,0
2022-06-10 17:00:00,Bank_B,Bank_Z,399.99,33.33,Credit Card,0
2022-06-10 18:00:00,Bank_B,Bank_Y,258.09,427.0,Transfer,0
2022-06-10 19:00:00,Bank_B,Bank_Y,896.81,486.47,Wire,0
2022-06-10 20:00:00,Bank_A,Bank_Y,842.81,352.35,Transfer,0
2022-06-10 21:00:00,Bank_C,Bank_Y,473.16,849.41,Credit Card,0
2022-06-10 22:00:00,Bank_A,Bank_Y,233.77,986.67,Transfer,0
2022-06-10 23:00:00,Bank_C,Bank_X,147.41,478.07,Credit Card,0
2022-06-11 00:00:00,Bank_C,Bank_X,55.95,6.42,Transfer,0
2022-06-11 01:00:00,Bank_A,Bank_X,219.17,594.1,Wire,0
2022-06-11 02:00:00,Bank_A,Bank_Y,266.51,270.64,Credit Card,0
2022-06-11 03:00:00,Bank_C,Bank_Z,563.23,416.85,Credit Card,0
2022-06-11 04:00:00,Bank_A,Bank_X,536.71,523.6,Credit Card,0
2022-06-11 05:00:00,Bank_A,Bank_X,36.34,215.57,Credit Card,0
2022-06-11 06:00:00,Bank_C,Bank_Y,251.48,1245.05,Transfer,0
2022-06-11 07:00:00,Bank_C,Bank_Z,100.31,71.92,Transfer,0
2022-06-11 08:00:00,Bank_B,Bank_X,85.28,556.63,Wire,0
2022-06-11 09:00:00,Bank_A,Bank_X,878.11,2.18,Wire,0
2022-06-11 10:00:00,Bank_C,Bank_Z,21.41,1292.81,Transfer,0
2022-06-11 11:00:00,Bank_A,Bank_Y,271.66,59.68,Cash,0
2022-06-11 12:00:00,Bank_A,Bank_Z,92.08,49.85,Credit Card,0
2022-06-11 13:00:00,Bank_C,Bank_Y,1057.35,202.49,Transfer,0
2022-06-11 14:00:00,Bank_B,Bank_X,407.14,233.86,Wire,0
2022-06-11 15:00:00,Bank_C,Bank_Z,131.58,120.59,Credit Card,0
2022-06-11 16:00:00,Bank_C,Bank_Z,349.01,439.88,Wire,0
2022-06-11 17:00:00,Bank_A,Bank_X,657.43,292.52,Cash,0
2022-06-11 18:00:00,Bank_B,Bank_X,1586.45,17.39,Credit Card,0
2022-06-11 19:00:00,Bank_C,Bank_Y,124.52,192.58,Cash,0
2022-06-11 20:00:00,Bank_A,Bank_X,1086.58,831.51,Cash,0
2022-06-11 21:00:00,Bank_C,Bank_X,1361.36,585.11,Cash,0
2022-06-11 22:00:00,Bank_A,Bank_Z,1240.98,645.26,Transfer,0
2022-06-11 23:00:00,Bank_C,Bank_Y,504.5,598.86,Wire,0
2022-06-12 00:00:00,Bank_B,Bank_X,496.88,186.24,Credit Card,0
2022-06-12 01:00:00,Bank_C,Bank_Z,258.1,52.49,Transfer,0
2022-06-12 02:00:00,Bank_A,Bank_X,697.97,159.05,Wire,0
2022-06-12 03:00:00,Bank_C,Bank_X,378.89,891.26,Transfer,0
2022-06-12 04:00:00,Bank_B,Bank_X,565.73,1967.92,Wire,0
2022-06-12 05:00:00,Bank_B,Bank_X,279.71,340.46,Credit Card,0
2022-06-12 06:00:00,Bank_B,Bank_Y,657.45,4.87,Credit Card,0
2022-06-12 07:00:00,Bank_B,Bank_Z,869.98,75.44,Credit Card,0
2022-06-12 08:00:00,Bank_A,Bank_Z,79.17,194.36,Credit Card,0
2022-06-12 09:00:00,Bank_C,Bank_X,894.67,432.07,Wire,0
2022-06-12 10:00:00,Bank_B,Bank_Z,388.59,39.03,Transfer,0
2022-06-12 11:00:00,Bank_C,Bank_X,931.09,1435.5,Credit Card,0
2022-06-12 12:00:00,Bank_A,Bank_Z,282.2,227.13,Credit Card,0
2022-06-12 13:00:00,Bank_C,Bank_Y,238.24,1218.54,Credit Card,0
2022-06-12 14:00:00,Bank_C,Bank_Y,1232.91,758.25,Cash,0
2022-06-12 15:00:00,Bank_B,Bank_Z,144.62,704.14,Credit Card,0
2022-06-12 16:00:00,Bank_B,Bank_X,929.63,466.62,Credit Card,0
2022-06-12 17:00:00,Bank_A,Bank_X,330.84,492.8,Wire,0
2022-06-12 18:00:00,Bank_C,Bank_X,360.87,508.06,Cash,0
2022-06-12 19:00:00,Bank_A,Bank_X,184.42,495.4,Wire,0
2022-06-12 20:00:00,Bank_A,Bank_Y,425.54,403.41,Transfer,0
2022-06-12 21:00:00,Bank_A,Bank_X,196.68,2149.36,Cash,0
2022-06-12 22:00:00,Bank_B,Bank_X,20.03,658.93,Wire,0
2022-06-12 23:00:00,Bank_B,Bank_X,158.73,750.17,Wire,0
2022-06-13 00:00:00,Bank_C,Bank_X,3.2,1029.67,Transfer,0
2022-06-13 01:00:00,Bank_C,Bank_Y,1916.49,121.44,Transfer,0
2022-06-13 02:00:00,Bank_C,Bank_Z,1686.99,43.76,Credit Card,0
2022-06-13 03:00:00,Bank_B,Bank_Z,251.39,329.75,Credit Card,0
2022-06-13 04:00:00,Bank_B,Bank_X,651.66,360.86,Cash,0
2022-06-13 05:00:00,Bank_A,Bank_X,212.18,883.58,Cash,0
2022-06-13 06:00:00,Bank_B,Bank_Z,555.99,293.3,Transfer,0
2022-06-13 07:00:00,Bank_A,Bank_Y,818.48,422.98,Cash,0
2022-06-13 08:00:00,Bank_A,Bank_Y,1466.44,374.4,Credit Card,0
2022-06-13 09:00:00,Bank_B,Bank_Y,255.59,19.48,Transfer,0
2022-06-13 10:00:00,Bank_A,Bank_Y,764.62,477.54,Wire,0
2022-06-13 11:00:00,Bank_A,Bank_Y,154.57,880.26,Transfer,0
2022-06-13 12:00:00,Bank_C,Bank_Y,2319.48,85.69,Cash,0
2022-06-13 13:00:00,Bank_A,Bank_Y,13.05,451.11,Credit Card,0
2022-06-13 14:00:00,Bank_B,Bank_Y,462.58,450.22,Credit Card,0
2022-06-13 15:00:00,Bank_B,Bank_Y,538.68,89.67,Wire,0
2022-06-13 16:00:00,Bank_A,Bank_X,582.45,65.89,Wire,0
2022-06-13 17:00:00,Bank_C,Bank_Y,64.14,1957.31,Transfer,0
2022-06-13 18:00:00,Bank_B,Bank_X,1394.6,250.21,Credit Card,0
2022-06-13 19:00:00,Bank_B,Bank_Z,99.95,129.01,Wire,0
2022-06-13 20:00:00,Bank_C,Bank_X,487.43,93.96,Wire,0
2022-06-13 21:00:00,Bank_A,Bank_Z,125.95,550.71,Transfer,0
2022-06-13 22:00:00,Bank_B,Bank_X,183.52,470.09,Transfer,0
2022-06-13 23:00:00,Bank_A,Bank_Z,395.33,515.78,Credit Card,0
2022-06-14 00:00:00,Bank_A,Bank_X,269.95,46.06,Cash,0
2022-06-14 01:00:00,Bank_A,Bank_X,87.31,1119.97,Cash,0
2022-06-14 02:00:00,Bank_A,Bank_Z,93.73,246.55,Credit Card,0
2022-06-14 03:00:00,Bank_B,Bank_Y,270.77,187.98,Cash,0
2022-06-14 04:00:00,Bank_C,Bank_Y,707.93,310.28,Credit Card,0
2022-06-14 05:00:00,Bank_B,Bank_Y,1141.22,247.2,Credit Card,0
2022-06-14 06:00:00,Bank_C,Bank_Y,43.94,996.0,Wire,0
2022-06-14 07:00:00,Bank_A,Bank_Y,249.7,1324.38,Cash,0
2022-06-14 08:00:00,Bank_C,Bank_X,52.82,180.81,Credit Card,0
2022-06-14 09:00:00,Bank_A,Bank_Y,8.37,997.31,Cash,0
2022-06-14 10:00:00,Bank_B,Bank_X,541.94,760.54,Cash,0
2022-06-14 11:00:00,Bank_B,Bank_Z,461.22,1335.43,Transfer,0
2022-06-14 12:00:00,Bank_C,Bank_Y,88.98,141.02,Cash,0
2022-06-14 13:00:00,Bank_A,Bank_Y,133.16,430.14,Credit Card,0
2022-06-14 14:00:00,Bank_A,Bank_Y,12.0,160.48,Wire,0
2022-06-14 15:00:00,Bank_C,Bank_Y,900.74,868.9,Cash,0
2022-06-14 16:00:00,Bank_A,Bank_X,1838.29,2.67,Credit Card,0
2022-06-14 17:00:00,Bank_A,Bank_X,72.78,416.0,Transfer,0
2022-06-14 18:00:00,Bank_A,Bank_X,131.64,207.15,Cash,0
2022-06-14 19:00:00,Bank_B,Bank_Z,1014.03,194.81,Wire,0
2022-06-14 20:00:00,Bank_B,Bank_X,1304.99,517.69,Cash,0
2022-06-14 21:00:00,Bank_B,Bank_Y,272.04,953.53,Credit Card,0
2022-06-14 22:00:00,Bank_A,Bank_Z,25.97,469.77,Cash,0
2022-06-14 23:00:00,Bank_B,Bank_Z,20.09,959.25,Cash,0
2022-06-15 00:00:00,Bank_A,Bank_Y,426.6,153.67,Transfer,0
2022-06-15 01:00:00,Bank_A,Bank_Y,249.53,366.47,Cash,0
2022-06-15 02:00:00,Bank_C,Bank_Y,14.54,299.41,Wire,0
2022-06-15 03:00:00,Bank_A,Bank_Y,437.64,5.86,Cash,0
2022-06-15 04:00:00,Bank_B,Bank_X,5.68,406.88,Transfer,0
2022-06-15 05:00:00,Bank_B,Bank_Z,774.11,541.65,Credit Card,0
2022-06-15 06:00:00,Bank_A,Bank_Y,182.95,448.14,Cash,0
2022-06-15 07:00:00,Bank_B,Bank_X,20.55,666.43,Cash,0
2022-06-15 08:00:00,Bank_A,Bank_Y,443.79,423.55,Transfer,0
2022-06-15 09:00:00,Bank_C,Bank_X,253.49,34.54,Transfer,0
2022-06-15 10:00:00,Bank_A,Bank_Y,1821.01,61.9,Transfer,0
2022-06-15 11:00:00,Bank_A,Bank_Y,392.85,453.76,Cash,0
2022-06-15 12:00:00,Bank_C,Bank_Y,160.96,160.78,Wire,0
2022-06-15 13:00:00,Bank_B,Bank_X,617.97,41.5,Transfer,0
2022-06-15 14:00:00,Bank_C,Bank_Y,158.38,280.71,Credit Card,1
2022-06-15 15:00:00,Bank_C,Bank_X,1172.97,404.08,Cash,0
2022-06-15 16:00:00,Bank_A,Bank_X,234.78,199.3,Credit Card,0
2022-06-15 17:00:00,Bank_A,Bank_Z,399.11,637.26,Credit Card,0
2022-06-15 18:00:00,Bank_C,Bank_X,25.95,516.09,Wire,0
2022-06-15 19:00:00,Bank_B,Bank_X,277.67,202.35,Credit Card,0
2022-06-15 20:00:00,Bank_C,Bank_X,892.98,702.99,Transfer,0
2022-06-15 21:00:00,Bank_B,Bank_X,819.04,523.05,Transfer,0
2022-06-15 22:00:00,Bank_C,Bank_X,127.01,507.29,Cash,0
2022-06-15 23:00:00,Bank_C,Bank_Z,128.14,403.08,Wire,0
2022-06-16 00:00:00,Bank_B,Bank_Y,849.97,5.73,Wire,0
2022-06-16 01:00:00,Bank_C,Bank_Z,1332.48,596.2,Credit Card,0
2022-06-16 02:00:00,Bank_A,Bank_Z,50.11,235.84,Wire,0
2022-06-16 03:00:00,Bank_C,Bank_Y,298.97,1428.94,Credit Card,0
2022-06-16 04:00:00,Bank_A,Bank_X,205.83,851.83,Credit Card,1
2022-06-16 05:00:00,Bank_B,Bank_Y,1022.77,443.0,Wire,0
2022-06-16 06:00:00,Bank_B,Bank_X,43.61,145.3,Cash,0
2022-06-16 07:00:00,Bank_A,Bank_Y,118.57,113.9,Credit Card,0
2022-06-16 08:00:00,Bank_C,Bank_Z,698.11,208.05,Transfer,0
2022-06-16 09:00:00,Bank_A,Bank_X,26.33,323.67,Transfer,0
2022-06-16 10:00:00,Bank_A,Bank_Z,339.16,175.53,Wire,0
2022-06-16 11:00:00,Bank_B,Bank_X,291.79,361.73,Wire,0
2022-06-16 12:00:00,Bank_A,Bank_Y,203.53,90.38,Credit Card,0
2022-06-16 13:00:00,Bank_C,Bank_Y,250.91,1901.87,Credit Card,0
2022-06-16 14:00:00,Bank_A,Bank_Y,377.45,57.1,Transfer,0
2022-06-16 15:00:00,Bank_B,Bank_Y,87.99,1343.71,Credit Card,0
2022-06-16 16:00:00,Bank_C,Bank_Y,424.31,1224.26,Transfer,0
2022-06-16 17:00:00,Bank_B,Bank_Z,818.49,372.6,Credit Card,0
2022-06-16 18:00:00,Bank_A,Bank_Z,713.89,645.33,Cash,0
